starttime	seconds	ctime	dtime	ttime	wait
Thu Aug 17 12:18:46 2017	1502990326	0	314	314	312
Thu Aug 17 12:18:46 2017	1502990326	0	314	314	310
Thu Aug 17 12:18:46 2017	1502990326	0	314	314	309
Thu Aug 17 12:18:37 2017	1502990317	0	314	314	312
Thu Aug 17 12:18:40 2017	1502990320	0	314	314	312
Thu Aug 17 12:18:38 2017	1502990318	0	314	314	300
Thu Aug 17 12:18:38 2017	1502990318	0	314	314	303
Thu Aug 17 12:18:37 2017	1502990317	0	314	314	312
Thu Aug 17 12:18:37 2017	1502990317	0	314	314	312
Thu Aug 17 12:18:45 2017	1502990325	0	314	314	301
Thu Aug 17 12:18:46 2017	1502990326	0	314	314	308
Thu Aug 17 12:18:46 2017	1502990326	0	314	314	309
Thu Aug 17 12:18:36 2017	1502990316	0	314	315	310
Thu Aug 17 12:18:36 2017	1502990316	0	315	315	312
Thu Aug 17 12:18:36 2017	1502990316	0	315	315	313
Thu Aug 17 12:18:45 2017	1502990325	0	315	315	309
Thu Aug 17 12:18:36 2017	1502990316	0	315	315	305
Thu Aug 17 12:18:35 2017	1502990315	0	315	315	287
Thu Aug 17 12:18:35 2017	1502990315	0	315	315	297
Thu Aug 17 12:18:35 2017	1502990315	0	315	315	304
Thu Aug 17 12:18:45 2017	1502990325	0	315	316	314
Thu Aug 17 12:18:36 2017	1502990316	0	316	316	305
Thu Aug 17 12:18:45 2017	1502990325	0	316	316	314
Thu Aug 17 12:18:36 2017	1502990316	0	316	316	308
Thu Aug 17 12:18:45 2017	1502990325	0	316	316	313
Thu Aug 17 12:18:36 2017	1502990316	0	316	316	311
Thu Aug 17 12:18:35 2017	1502990315	0	316	316	286
Thu Aug 17 12:18:37 2017	1502990317	0	317	317	312
Thu Aug 17 12:18:45 2017	1502990325	0	317	317	308
Thu Aug 17 12:18:44 2017	1502990324	0	317	317	302
Thu Aug 17 12:18:44 2017	1502990324	0	317	317	305
Thu Aug 17 12:18:37 2017	1502990317	0	317	317	315
Thu Aug 17 12:18:37 2017	1502990317	0	317	317	314
Thu Aug 17 12:18:37 2017	1502990317	0	317	317	316
Thu Aug 17 12:18:45 2017	1502990325	0	318	318	311
Thu Aug 17 12:18:45 2017	1502990325	0	318	318	313
Thu Aug 17 12:18:45 2017	1502990325	0	318	318	314
Thu Aug 17 12:18:38 2017	1502990318	0	318	318	308
Thu Aug 17 12:18:38 2017	1502990318	0	318	318	310
Thu Aug 17 12:18:38 2017	1502990318	0	318	318	313
Thu Aug 17 12:18:37 2017	1502990317	0	318	318	314
Thu Aug 17 12:18:45 2017	1502990325	0	318	318	315
Thu Aug 17 12:18:45 2017	1502990325	0	318	318	316
Thu Aug 17 12:18:45 2017	1502990325	0	318	318	317
Thu Aug 17 12:18:45 2017	1502990325	0	318	318	306
Thu Aug 17 12:18:45 2017	1502990325	0	318	318	309
Thu Aug 17 12:18:37 2017	1502990317	0	319	319	306
Thu Aug 17 12:18:37 2017	1502990317	0	319	320	308
Thu Aug 17 12:18:45 2017	1502990325	0	319	320	309
Thu Aug 17 12:18:45 2017	1502990325	0	320	320	318
Thu Aug 17 12:18:45 2017	1502990325	0	320	320	318
Thu Aug 17 12:18:45 2017	1502990325	0	320	320	307
Thu Aug 17 12:18:45 2017	1502990325	0	320	320	313
Thu Aug 17 12:18:45 2017	1502990325	0	320	320	310
Thu Aug 17 12:18:45 2017	1502990325	0	320	320	315
Thu Aug 17 12:18:45 2017	1502990325	0	320	320	317
Thu Aug 17 12:18:45 2017	1502990325	0	320	320	318
Thu Aug 17 12:18:34 2017	1502990314	1	319	321	301
Thu Aug 17 12:18:34 2017	1502990314	1	320	321	304
Thu Aug 17 12:18:37 2017	1502990317	0	321	321	309
Thu Aug 17 12:18:37 2017	1502990317	0	321	321	314
Thu Aug 17 12:18:37 2017	1502990317	0	321	321	312
Thu Aug 17 12:18:43 2017	1502990323	0	321	321	318
Thu Aug 17 12:18:38 2017	1502990318	0	322	322	309
Thu Aug 17 12:18:38 2017	1502990318	0	322	322	312
Thu Aug 17 12:18:38 2017	1502990318	0	322	322	319
Thu Aug 17 12:18:43 2017	1502990323	0	322	322	312
Thu Aug 17 12:18:43 2017	1502990323	0	322	322	309
Thu Aug 17 12:18:38 2017	1502990318	0	322	322	315
Thu Aug 17 12:18:38 2017	1502990318	0	322	322	317
Thu Aug 17 12:18:43 2017	1502990323	0	322	322	320
Thu Aug 17 12:18:43 2017	1502990323	0	322	322	321
Thu Aug 17 12:18:43 2017	1502990323	0	322	322	321
Thu Aug 17 12:18:38 2017	1502990318	0	322	322	315
Thu Aug 17 12:18:38 2017	1502990318	0	322	322	316
Thu Aug 17 12:18:45 2017	1502990325	0	322	323	309
Thu Aug 17 12:18:45 2017	1502990325	0	322	323	312
Thu Aug 17 12:18:39 2017	1502990319	0	323	323	317
Thu Aug 17 12:18:39 2017	1502990319	0	323	323	320
Thu Aug 17 12:18:35 2017	1502990315	0	323	323	310
Thu Aug 17 12:18:45 2017	1502990325	0	323	323	306
Thu Aug 17 12:18:35 2017	1502990315	0	323	323	313
Thu Aug 17 12:18:35 2017	1502990315	0	323	323	321
Thu Aug 17 12:18:35 2017	1502990315	0	323	324	322
Thu Aug 17 12:18:45 2017	1502990325	0	324	324	309
Thu Aug 17 12:18:43 2017	1502990323	0	324	324	312
Thu Aug 17 12:18:36 2017	1502990316	0	324	324	321
Thu Aug 17 12:18:39 2017	1502990319	0	324	324	312
Thu Aug 17 12:18:43 2017	1502990323	0	324	324	317
Thu Aug 17 12:18:43 2017	1502990323	0	324	324	320
Thu Aug 17 12:18:43 2017	1502990323	0	324	324	319
Thu Aug 17 12:18:36 2017	1502990316	0	324	324	323
Thu Aug 17 12:18:36 2017	1502990316	0	324	324	322
Thu Aug 17 12:18:36 2017	1502990316	0	324	324	324
Thu Aug 17 12:18:39 2017	1502990319	0	324	324	323
Thu Aug 17 12:18:36 2017	1502990316	0	324	324	321
Thu Aug 17 12:18:36 2017	1502990316	0	324	324	323
Thu Aug 17 12:18:39 2017	1502990319	0	324	324	319
Thu Aug 17 12:18:39 2017	1502990319	0	324	325	322
Thu Aug 17 12:18:44 2017	1502990324	0	325	325	323
Thu Aug 17 12:18:44 2017	1502990324	0	325	325	321
Thu Aug 17 12:18:44 2017	1502990324	0	325	325	319
Thu Aug 17 12:18:35 2017	1502990315	0	325	325	321
Thu Aug 17 12:18:45 2017	1502990325	0	325	325	316
Thu Aug 17 12:18:45 2017	1502990325	0	325	325	319
Thu Aug 17 12:18:45 2017	1502990325	0	325	325	322
Thu Aug 17 12:18:44 2017	1502990324	0	326	326	314
Thu Aug 17 12:18:46 2017	1502990326	0	326	326	321
Thu Aug 17 12:18:40 2017	1502990320	0	326	326	324
Thu Aug 17 12:18:40 2017	1502990320	0	326	326	323
Thu Aug 17 12:18:36 2017	1502990316	0	326	326	297
Thu Aug 17 12:18:38 2017	1502990318	0	326	326	316
Thu Aug 17 12:18:38 2017	1502990318	0	326	326	318
Thu Aug 17 12:18:38 2017	1502990318	0	326	326	321
Thu Aug 17 12:18:46 2017	1502990326	0	326	326	325
Thu Aug 17 12:18:46 2017	1502990326	0	326	326	324
Thu Aug 17 12:18:46 2017	1502990326	0	326	326	324
Thu Aug 17 12:18:46 2017	1502990326	0	326	326	322
Thu Aug 17 12:18:45 2017	1502990325	0	326	327	314
Thu Aug 17 12:18:46 2017	1502990326	0	326	327	323
Thu Aug 17 12:18:46 2017	1502990326	0	327	327	324
Thu Aug 17 12:18:45 2017	1502990325	0	327	327	325
Thu Aug 17 12:18:45 2017	1502990325	0	327	327	324
Thu Aug 17 12:18:40 2017	1502990320	0	327	327	315
Thu Aug 17 12:18:45 2017	1502990325	0	327	327	323
Thu Aug 17 12:18:46 2017	1502990326	0	327	327	325
Thu Aug 17 12:18:46 2017	1502990326	0	327	327	325
Thu Aug 17 12:18:36 2017	1502990316	0	327	327	303
Thu Aug 17 12:18:39 2017	1502990319	0	327	327	318
Thu Aug 17 12:18:43 2017	1502990323	0	327	327	324
Thu Aug 17 12:18:44 2017	1502990324	0	327	327	319
Thu Aug 17 12:18:39 2017	1502990319	0	327	327	323
Thu Aug 17 12:18:39 2017	1502990319	0	327	327	316
Thu Aug 17 12:18:43 2017	1502990323	0	327	327	318
Thu Aug 17 12:18:37 2017	1502990317	0	327	328	326
Thu Aug 17 12:18:34 2017	1502990314	1	326	328	312
Thu Aug 17 12:18:37 2017	1502990317	0	327	328	325
Thu Aug 17 12:18:43 2017	1502990323	0	327	328	321
Thu Aug 17 12:18:43 2017	1502990323	0	328	328	323
Thu Aug 17 12:18:37 2017	1502990317	0	327	328	322
Thu Aug 17 12:18:34 2017	1502990314	1	327	328	315
Thu Aug 17 12:18:39 2017	1502990319	0	328	328	318
Thu Aug 17 12:18:39 2017	1502990319	0	328	328	315
Thu Aug 17 12:18:37 2017	1502990317	0	328	328	324
Thu Aug 17 12:18:37 2017	1502990317	0	328	328	325
Thu Aug 17 12:18:34 2017	1502990314	1	327	328	319
Thu Aug 17 12:18:45 2017	1502990325	0	328	328	321
Thu Aug 17 12:18:43 2017	1502990323	0	328	328	315
Thu Aug 17 12:18:39 2017	1502990319	0	328	328	319
Thu Aug 17 12:18:40 2017	1502990320	0	328	328	320
Thu Aug 17 12:18:40 2017	1502990320	0	328	328	323
Thu Aug 17 12:18:39 2017	1502990319	0	328	328	323
Thu Aug 17 12:18:39 2017	1502990319	0	328	328	320
Thu Aug 17 12:18:42 2017	1502990322	0	328	329	318
Thu Aug 17 12:18:42 2017	1502990322	0	328	329	325
Thu Aug 17 12:18:42 2017	1502990322	0	328	329	324
Thu Aug 17 12:18:42 2017	1502990322	0	328	329	321
Thu Aug 17 12:18:37 2017	1502990317	0	329	329	326
Thu Aug 17 12:18:37 2017	1502990317	0	329	329	327
Thu Aug 17 12:18:46 2017	1502990326	0	329	329	321
Thu Aug 17 12:18:36 2017	1502990316	0	329	329	324
Thu Aug 17 12:18:43 2017	1502990323	0	329	330	316
Thu Aug 17 12:18:43 2017	1502990323	0	329	330	326
Thu Aug 17 12:18:43 2017	1502990323	0	329	330	328
Thu Aug 17 12:18:43 2017	1502990323	0	329	330	324
Thu Aug 17 12:18:36 2017	1502990316	0	329	330	326
Thu Aug 17 12:18:37 2017	1502990317	0	330	330	327
Thu Aug 17 12:18:35 2017	1502990315	0	330	330	316
Thu Aug 17 12:18:35 2017	1502990315	0	330	330	323
Thu Aug 17 12:18:35 2017	1502990315	0	330	330	320
Thu Aug 17 12:18:46 2017	1502990326	0	330	330	315
Thu Aug 17 12:18:46 2017	1502990326	0	330	330	318
Thu Aug 17 12:18:42 2017	1502990322	0	330	330	317
Thu Aug 17 12:18:41 2017	1502990321	0	331	331	320
Thu Aug 17 12:18:42 2017	1502990322	0	331	331	316
Thu Aug 17 12:18:35 2017	1502990315	0	331	331	329
Thu Aug 17 12:18:43 2017	1502990323	0	331	331	330
Thu Aug 17 12:18:43 2017	1502990323	0	331	331	329
Thu Aug 17 12:18:37 2017	1502990317	0	331	331	321
Thu Aug 17 12:18:37 2017	1502990317	0	331	331	318
Thu Aug 17 12:18:43 2017	1502990323	0	331	331	319
Thu Aug 17 12:18:43 2017	1502990323	0	331	331	327
Thu Aug 17 12:18:43 2017	1502990323	0	331	331	324
Thu Aug 17 12:18:43 2017	1502990323	0	331	331	318
Thu Aug 17 12:18:43 2017	1502990323	0	331	332	322
Thu Aug 17 12:18:43 2017	1502990323	0	331	332	321
Thu Aug 17 12:18:37 2017	1502990317	0	332	332	317
Thu Aug 17 12:18:35 2017	1502990315	0	332	332	329
Thu Aug 17 12:18:37 2017	1502990317	0	332	332	320
Thu Aug 17 12:18:41 2017	1502990321	0	332	332	318
Thu Aug 17 12:18:39 2017	1502990319	0	332	332	322
Thu Aug 17 12:18:37 2017	1502990317	0	332	332	321
Thu Aug 17 12:18:37 2017	1502990317	0	332	332	324
Thu Aug 17 12:18:37 2017	1502990317	0	332	332	327
Thu Aug 17 12:18:42 2017	1502990322	0	332	333	324
Thu Aug 17 12:18:42 2017	1502990322	0	332	333	327
Thu Aug 17 12:18:43 2017	1502990323	0	333	333	327
Thu Aug 17 12:18:42 2017	1502990322	0	333	333	329
Thu Aug 17 12:18:43 2017	1502990323	0	333	333	320
Thu Aug 17 12:18:43 2017	1502990323	0	333	333	324
Thu Aug 17 12:18:42 2017	1502990322	0	333	333	325
Thu Aug 17 12:18:42 2017	1502990322	0	333	333	322
Thu Aug 17 12:18:42 2017	1502990322	0	333	333	324
Thu Aug 17 12:18:46 2017	1502990326	0	333	333	301
Thu Aug 17 12:18:46 2017	1502990326	0	333	333	327
Thu Aug 17 12:18:46 2017	1502990326	0	333	333	324
Thu Aug 17 12:18:46 2017	1502990326	0	333	333	329
Thu Aug 17 12:18:46 2017	1502990326	0	334	334	328
Thu Aug 17 12:18:46 2017	1502990326	0	334	334	331
Thu Aug 17 12:18:46 2017	1502990326	0	334	334	332
Thu Aug 17 12:18:46 2017	1502990326	0	334	334	322
Thu Aug 17 12:18:46 2017	1502990326	0	334	334	324
Thu Aug 17 12:18:46 2017	1502990326	0	335	335	306
Thu Aug 17 12:18:41 2017	1502990321	0	335	335	325
Thu Aug 17 12:18:41 2017	1502990321	0	335	335	328
Thu Aug 17 12:18:41 2017	1502990321	0	335	335	330
Thu Aug 17 12:18:44 2017	1502990324	0	335	336	334
Thu Aug 17 12:18:44 2017	1502990324	0	335	336	334
Thu Aug 17 12:18:44 2017	1502990324	0	336	336	332
Thu Aug 17 12:18:44 2017	1502990324	0	337	337	325
Thu Aug 17 12:18:44 2017	1502990324	0	337	337	328
Thu Aug 17 12:18:46 2017	1502990326	0	337	337	336
Thu Aug 17 12:18:46 2017	1502990326	0	337	337	335
Thu Aug 17 12:18:46 2017	1502990326	0	337	337	335
Thu Aug 17 12:18:46 2017	1502990326	0	337	337	336
Thu Aug 17 12:18:46 2017	1502990326	0	337	337	334
Thu Aug 17 12:18:38 2017	1502990318	0	337	337	324
Thu Aug 17 12:18:46 2017	1502990326	0	337	338	331
Thu Aug 17 12:18:39 2017	1502990319	0	337	338	327
Thu Aug 17 12:18:46 2017	1502990326	0	338	338	325
Thu Aug 17 12:18:46 2017	1502990326	0	338	338	299
Thu Aug 17 12:18:46 2017	1502990326	0	338	338	331
Thu Aug 17 12:18:46 2017	1502990326	0	338	338	334
Thu Aug 17 12:18:42 2017	1502990322	0	338	338	325
Thu Aug 17 12:18:46 2017	1502990326	0	338	338	327
Thu Aug 17 12:18:46 2017	1502990326	0	338	339	333
Thu Aug 17 12:18:46 2017	1502990326	0	338	339	330
Thu Aug 17 12:18:46 2017	1502990326	0	339	339	336
Thu Aug 17 12:18:46 2017	1502990326	0	339	339	337
Thu Aug 17 12:18:46 2017	1502990326	0	339	339	337
Thu Aug 17 12:18:46 2017	1502990326	0	339	339	296
Thu Aug 17 12:18:46 2017	1502990326	0	339	339	330
Thu Aug 17 12:18:38 2017	1502990318	0	339	339	328
Thu Aug 17 12:18:35 2017	1502990315	0	341	341	324
Thu Aug 17 12:18:35 2017	1502990315	0	341	341	328
Thu Aug 17 12:18:42 2017	1502990322	0	341	341	326
Thu Aug 17 12:18:39 2017	1502990319	0	341	341	340
Thu Aug 17 12:18:39 2017	1502990319	0	341	341	340
Thu Aug 17 12:18:39 2017	1502990319	0	341	341	339
Thu Aug 17 12:18:37 2017	1502990317	0	341	342	330
Thu Aug 17 12:18:44 2017	1502990324	0	341	342	340
Thu Aug 17 12:18:44 2017	1502990324	0	341	342	339
Thu Aug 17 12:18:44 2017	1502990324	0	341	342	336
Thu Aug 17 12:18:39 2017	1502990319	0	342	342	330
Thu Aug 17 12:18:38 2017	1502990318	0	342	342	332
Thu Aug 17 12:18:37 2017	1502990317	0	342	342	329
Thu Aug 17 12:18:38 2017	1502990318	0	342	342	335
Thu Aug 17 12:18:38 2017	1502990318	0	342	342	337
Thu Aug 17 12:18:37 2017	1502990317	0	342	343	328
Thu Aug 17 12:18:42 2017	1502990322	0	343	343	332
Thu Aug 17 12:18:42 2017	1502990322	0	343	343	329
Thu Aug 17 12:18:46 2017	1502990326	0	343	343	341
Thu Aug 17 12:18:46 2017	1502990326	0	343	343	339
Thu Aug 17 12:18:46 2017	1502990326	0	343	343	336
Thu Aug 17 12:18:39 2017	1502990319	0	343	343	337
Thu Aug 17 12:18:39 2017	1502990319	0	343	343	335
Thu Aug 17 12:18:41 2017	1502990321	0	343	343	330
Thu Aug 17 12:18:46 2017	1502990326	0	343	344	342
Thu Aug 17 12:18:46 2017	1502990326	0	343	344	342
Thu Aug 17 12:18:46 2017	1502990326	0	343	344	341
Thu Aug 17 12:18:42 2017	1502990322	0	344	344	338
Thu Aug 17 12:18:42 2017	1502990322	0	344	344	341
Thu Aug 17 12:18:42 2017	1502990322	0	344	344	342
Thu Aug 17 12:18:46 2017	1502990326	0	344	344	340
Thu Aug 17 12:18:46 2017	1502990326	0	344	344	341
Thu Aug 17 12:18:46 2017	1502990326	0	344	344	330
Thu Aug 17 12:18:39 2017	1502990319	0	344	344	341
Thu Aug 17 12:18:42 2017	1502990322	0	344	344	334
Thu Aug 17 12:18:39 2017	1502990319	0	344	344	342
Thu Aug 17 12:18:42 2017	1502990322	0	344	344	338
Thu Aug 17 12:18:42 2017	1502990322	0	344	344	341
Thu Aug 17 12:18:41 2017	1502990321	0	345	345	329
Thu Aug 17 12:18:44 2017	1502990324	0	345	345	335
Thu Aug 17 12:18:44 2017	1502990324	0	345	345	332
Thu Aug 17 12:18:46 2017	1502990326	0	345	345	336
Thu Aug 17 12:18:37 2017	1502990317	0	345	346	344
Thu Aug 17 12:18:37 2017	1502990317	0	345	346	341
Thu Aug 17 12:18:37 2017	1502990317	0	345	346	336
Thu Aug 17 12:18:37 2017	1502990317	0	346	346	345
Thu Aug 17 12:18:35 2017	1502990315	0	346	346	339
Thu Aug 17 12:18:35 2017	1502990315	0	346	346	336
Thu Aug 17 12:18:37 2017	1502990317	0	346	346	344
Thu Aug 17 12:18:37 2017	1502990317	0	346	346	344
Thu Aug 17 12:18:37 2017	1502990317	0	346	346	336
Thu Aug 17 12:18:37 2017	1502990317	0	346	346	336
Thu Aug 17 12:18:37 2017	1502990317	0	346	347	339
Thu Aug 17 12:18:37 2017	1502990317	0	346	347	339
Thu Aug 17 12:18:37 2017	1502990317	0	347	347	341
Thu Aug 17 12:18:37 2017	1502990317	0	347	347	341
Thu Aug 17 12:18:35 2017	1502990315	0	347	347	333
Thu Aug 17 12:18:35 2017	1502990315	0	347	347	344
Thu Aug 17 12:18:35 2017	1502990315	0	347	347	345
Thu Aug 17 12:18:37 2017	1502990317	0	347	347	334
Thu Aug 17 12:18:46 2017	1502990326	0	347	347	346
Thu Aug 17 12:18:46 2017	1502990326	0	347	347	346
Thu Aug 17 12:18:39 2017	1502990319	0	347	347	336
Thu Aug 17 12:18:46 2017	1502990326	0	347	347	345
Thu Aug 17 12:18:37 2017	1502990317	0	347	347	335
Thu Aug 17 12:18:35 2017	1502990315	0	347	347	334
Thu Aug 17 12:18:35 2017	1502990315	0	347	347	338
Thu Aug 17 12:18:35 2017	1502990315	0	347	347	342
Thu Aug 17 12:18:37 2017	1502990317	0	348	348	335
Thu Aug 17 12:18:42 2017	1502990322	0	348	348	335
Thu Aug 17 12:18:46 2017	1502990326	0	348	348	346
Thu Aug 17 12:18:46 2017	1502990326	0	348	348	339
Thu Aug 17 12:18:46 2017	1502990326	0	348	348	345
Thu Aug 17 12:18:46 2017	1502990326	0	348	348	342
Thu Aug 17 12:18:46 2017	1502990326	0	348	348	335
Thu Aug 17 12:18:46 2017	1502990326	0	348	348	343
Thu Aug 17 12:18:37 2017	1502990317	0	348	348	346
Thu Aug 17 12:18:37 2017	1502990317	0	348	348	344
Thu Aug 17 12:18:37 2017	1502990317	0	348	348	341
Thu Aug 17 12:18:41 2017	1502990321	0	348	348	338
Thu Aug 17 12:18:41 2017	1502990321	0	348	348	340
Thu Aug 17 12:18:41 2017	1502990321	0	348	348	343
Thu Aug 17 12:18:37 2017	1502990317	0	349	349	342
Thu Aug 17 12:18:46 2017	1502990326	0	349	349	336
Thu Aug 17 12:18:37 2017	1502990317	0	349	349	340
Thu Aug 17 12:18:46 2017	1502990326	0	350	350	341
Thu Aug 17 12:18:37 2017	1502990317	0	350	350	346
Thu Aug 17 12:18:35 2017	1502990315	0	350	350	345
Thu Aug 17 12:18:35 2017	1502990315	0	350	350	347
Thu Aug 17 12:18:35 2017	1502990315	0	350	350	346
Thu Aug 17 12:18:35 2017	1502990315	0	350	350	348
Thu Aug 17 12:18:35 2017	1502990315	0	350	350	348
Thu Aug 17 12:18:37 2017	1502990317	0	350	350	347
Thu Aug 17 12:18:46 2017	1502990326	0	352	352	345
Thu Aug 17 12:18:46 2017	1502990326	0	352	352	347
Thu Aug 17 12:18:46 2017	1502990326	0	353	353	340
Thu Aug 17 12:18:46 2017	1502990326	0	353	353	343
Thu Aug 17 12:18:46 2017	1502990326	0	353	353	352
Thu Aug 17 12:18:46 2017	1502990326	0	353	353	350
Thu Aug 17 12:18:46 2017	1502990326	0	353	353	347
Thu Aug 17 12:18:46 2017	1502990326	0	354	354	341
Thu Aug 17 12:18:46 2017	1502990326	0	354	354	344
Thu Aug 17 12:18:39 2017	1502990319	0	354	354	351
Thu Aug 17 12:18:39 2017	1502990319	0	354	354	352
Thu Aug 17 12:18:39 2017	1502990319	0	354	354	352
Thu Aug 17 12:18:38 2017	1502990318	0	355	355	344
Thu Aug 17 12:18:36 2017	1502990316	0	357	357	347
Thu Aug 17 12:18:36 2017	1502990316	0	357	357	350
Thu Aug 17 12:18:36 2017	1502990316	0	357	357	351
Thu Aug 17 12:18:36 2017	1502990316	0	357	357	345
Thu Aug 17 12:18:41 2017	1502990321	0	357	357	347
Thu Aug 17 12:18:39 2017	1502990319	0	357	358	353
Thu Aug 17 12:18:39 2017	1502990319	0	357	358	350
Thu Aug 17 12:18:42 2017	1502990322	0	358	358	344
Thu Aug 17 12:18:36 2017	1502990316	0	358	358	345
Thu Aug 17 12:18:41 2017	1502990321	0	358	358	346
Thu Aug 17 12:18:36 2017	1502990316	0	358	358	355
Thu Aug 17 12:18:41 2017	1502990321	0	358	358	354
Thu Aug 17 12:18:36 2017	1502990316	0	358	358	357
Thu Aug 17 12:18:41 2017	1502990321	0	358	358	357
Thu Aug 17 12:18:36 2017	1502990316	0	358	358	352
Thu Aug 17 12:18:36 2017	1502990316	0	358	359	350
Thu Aug 17 12:18:36 2017	1502990316	0	359	359	353
Thu Aug 17 12:18:36 2017	1502990316	0	359	359	355
Thu Aug 17 12:18:36 2017	1502990316	0	359	359	355
Thu Aug 17 12:18:42 2017	1502990322	0	359	359	344
Thu Aug 17 12:18:42 2017	1502990322	0	359	359	354
Thu Aug 17 12:18:36 2017	1502990316	0	359	360	347
Thu Aug 17 12:18:42 2017	1502990322	0	359	360	351
Thu Aug 17 12:18:42 2017	1502990322	0	359	360	348
Thu Aug 17 12:18:41 2017	1502990321	0	360	360	358
Thu Aug 17 12:18:40 2017	1502990320	0	360	360	358
Thu Aug 17 12:18:40 2017	1502990320	0	360	360	356
Thu Aug 17 12:18:40 2017	1502990320	0	360	360	353
Thu Aug 17 12:18:38 2017	1502990318	0	360	360	352
Thu Aug 17 12:18:39 2017	1502990319	0	360	360	352
Thu Aug 17 12:18:38 2017	1502990318	0	360	360	355
Thu Aug 17 12:18:39 2017	1502990319	0	360	360	351
Thu Aug 17 12:18:36 2017	1502990316	0	361	361	351
Thu Aug 17 12:18:36 2017	1502990316	0	361	361	352
Thu Aug 17 12:18:42 2017	1502990322	0	361	361	350
Thu Aug 17 12:18:36 2017	1502990316	0	361	361	355
Thu Aug 17 12:18:36 2017	1502990316	0	361	361	357
Thu Aug 17 12:18:36 2017	1502990316	0	361	361	347
Thu Aug 17 12:18:36 2017	1502990316	0	361	361	350
Thu Aug 17 12:18:37 2017	1502990317	0	362	362	354
Thu Aug 17 12:18:37 2017	1502990317	0	362	362	356
Thu Aug 17 12:18:37 2017	1502990317	0	362	362	359
Thu Aug 17 12:18:37 2017	1502990317	0	362	362	360
Thu Aug 17 12:18:35 2017	1502990315	0	362	362	348
Thu Aug 17 12:18:35 2017	1502990315	0	362	362	352
Thu Aug 17 12:18:35 2017	1502990315	0	362	362	360
Thu Aug 17 12:18:35 2017	1502990315	0	362	362	361
Thu Aug 17 12:18:35 2017	1502990315	0	363	363	350
Thu Aug 17 12:18:35 2017	1502990315	0	363	363	354
Thu Aug 17 12:18:36 2017	1502990316	0	363	363	361
Thu Aug 17 12:18:36 2017	1502990316	0	363	363	350
Thu Aug 17 12:18:36 2017	1502990316	0	363	363	362
Thu Aug 17 12:18:35 2017	1502990315	0	363	363	361
Thu Aug 17 12:18:35 2017	1502990315	0	363	363	360
Thu Aug 17 12:18:36 2017	1502990316	0	363	363	352
Thu Aug 17 12:18:36 2017	1502990316	0	363	364	350
Thu Aug 17 12:18:36 2017	1502990316	0	364	364	353
Thu Aug 17 12:18:36 2017	1502990316	0	364	364	356
Thu Aug 17 12:18:35 2017	1502990315	0	364	364	360
Thu Aug 17 12:18:39 2017	1502990319	0	364	364	350
Thu Aug 17 12:18:37 2017	1502990317	0	364	364	352
Thu Aug 17 12:18:36 2017	1502990316	0	364	364	361
Thu Aug 17 12:18:36 2017	1502990316	0	364	364	363
Thu Aug 17 12:18:36 2017	1502990316	0	364	364	361
Thu Aug 17 12:18:36 2017	1502990316	0	364	364	362
Thu Aug 17 12:18:38 2017	1502990318	0	364	364	353
Thu Aug 17 12:18:39 2017	1502990319	0	364	364	358
Thu Aug 17 12:18:39 2017	1502990319	0	364	364	361
Thu Aug 17 12:18:38 2017	1502990318	0	364	364	356
Thu Aug 17 12:18:39 2017	1502990319	0	364	364	349
Thu Aug 17 12:18:36 2017	1502990316	0	364	364	360
Thu Aug 17 12:18:36 2017	1502990316	0	364	364	351
Thu Aug 17 12:18:35 2017	1502990315	0	364	364	361
Thu Aug 17 12:18:35 2017	1502990315	0	364	364	358
Thu Aug 17 12:18:39 2017	1502990319	0	364	364	352
Thu Aug 17 12:18:42 2017	1502990322	0	364	364	350
Thu Aug 17 12:18:36 2017	1502990316	0	364	365	351
Thu Aug 17 12:18:36 2017	1502990316	0	365	365	357
Thu Aug 17 12:18:36 2017	1502990316	0	365	365	359
Thu Aug 17 12:18:36 2017	1502990316	0	365	365	354
Thu Aug 17 12:18:39 2017	1502990319	0	365	365	359
Thu Aug 17 12:18:39 2017	1502990319	0	365	365	361
Thu Aug 17 12:18:39 2017	1502990319	0	365	365	363
Thu Aug 17 12:18:36 2017	1502990316	0	365	365	365
Thu Aug 17 12:18:39 2017	1502990319	0	365	365	353
Thu Aug 17 12:18:36 2017	1502990316	0	365	366	355
Thu Aug 17 12:18:36 2017	1502990316	0	365	366	357
Thu Aug 17 12:18:35 2017	1502990315	0	365	366	363
Thu Aug 17 12:18:35 2017	1502990315	0	366	366	364
Thu Aug 17 12:18:36 2017	1502990316	0	366	366	359
Thu Aug 17 12:18:40 2017	1502990320	0	366	366	353
Thu Aug 17 12:18:42 2017	1502990322	0	366	366	365
Thu Aug 17 12:18:42 2017	1502990322	0	366	366	364
Thu Aug 17 12:18:42 2017	1502990322	0	366	366	364
Thu Aug 17 12:18:39 2017	1502990319	0	366	366	355
Thu Aug 17 12:18:42 2017	1502990322	0	366	366	349
Thu Aug 17 12:18:36 2017	1502990316	0	366	366	354
Thu Aug 17 12:18:36 2017	1502990316	0	366	366	363
Thu Aug 17 12:18:36 2017	1502990316	0	366	366	363
Thu Aug 17 12:18:36 2017	1502990316	0	366	366	358
Thu Aug 17 12:18:36 2017	1502990316	0	366	366	357
